,spkid,full_name,pha,H,diameter,albedo,diameter_sigma,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
55156,2094023,' 94023 (2000 XL36)',N,14.3,3.958,0.283,0.221,0.0919425028296609,2.565963212227952,2.330042132326878,13.74775285832135,308.81780241101615,117.1934129690963,265.78938897248537,2.8018842921290266,0.2397885466090668,2459393.390370953,20210627.890371,1501.3227491091018,4.11039767038768,1.3788,536.587596,4.0423e-08,1.8723e-08,1.0616e-07,6.5963e-06,2.5053e-05,7.8292e-05,7.1936e-05,2.0444e-08,2.6244e-09,0.0003013999999999,1.6432e-05,MBA,0.50794
10455,2012299,' 12299 (1991 PV17)',N,14.5,3.313,0.307,0.149,0.1943678393998206,2.398340853778695,1.9321805238854093,3.0249192922612917,74.55063635957518,317.7970691188727,230.5108017436246,2.864501183671982,0.2653613792675677,2459488.473037424,20210930.9730374,1356.640521667649,3.71427932010308,0.939561,365.64895437,3.1235e-08,7.6199e-09,7.5979e-08,3.1893e-06,8.029e-05,8.0982e-05,1.1401e-05,9.101e-09,1.2646e-09,4.4134e-05,6.4654e-06,MBA,0.48636
45484,2071511,' 71511 (2000 CF51)',N,13.5,12.572000000000001,0.064,0.222,0.0963539756407853,3.182659034821297,2.8759971837072005,7.58682001253374,300.7018005078505,290.6469369305167,141.0787806298628,3.489320885935393,0.173587681497726,2458187.776542825,20180310.2765428,2073.879879573804,5.67797366070857,1.87651,730.2813967000001,4.3209e-08,2.627e-08,1.3350999999999998e-07,5.7874e-06,3.9904e-05,5.1904e-05,3.4145e-05,2.8802e-08,2.1493e-09,0.00019576,2.5678e-05,MBA,0.5159100000000001
85409,2201632,'201632 (2003 SS277)',N,15.9,3.403,0.08,0.349,0.0641257663714903,2.744240954824249,2.5682644004881143,6.407260581573402,317.1941009869023,302.0846986545087,346.34951019567563,2.9202175091603846,0.2168057078828209,2459063.461856205,20200801.9618562,1660.472888447074,4.5461270046463405,1.55978,607.0195826,4.3577e-08,2.522e-08,1.2292e-07,5.8194000000000006e-06,4.9735e-05,7.0813e-05,5.1473e-05,2.6837e-08,2.9887e-09,0.00023752,2.289e-05,MBA,0.48578
101582,2255468,'255468 (2005 YJ112)',N,15.5,4.372,0.0579999999999999,1.315,0.0954300831786705,3.235623851309186,2.9268479980438595,5.730606308568858,106.9543811991039,15.36584645168973,159.60312072314008,3.5443997045745115,0.1693429151601808,2458058.0152165527,20171031.5152166,2125.8639586987,5.820298312659,1.94318,756.2273606000001,5.4864e-08,3.438e-08,1.6554e-07,5.4022000000000006e-06,6.2899e-05,7.1866e-05,3.4621e-05,3.7661e-08,2.699e-09,0.00020101,3.3882e-05,OMB,0.54388
54241,2091900,' 91900 (1999 VV11)',N,14.9,6.155,0.0559999999999999,0.627,0.1454459978131295,3.1381823396924333,2.681746277976327,5.470797081666405,39.11233834890034,356.0708039376541,269.80660225413783,3.5946184014085416,0.1772910502836971,2459509.23068664,20211021.7306866,2030.559350987747,5.55936851742025,1.68858,657.1446786,6.6077e-08,2.939e-08,2.1458000000000006e-07,6.8946e-06,6.4678e-05,6.9486e-05,2.6743e-05,3.3665e-08,2.4906e-09,0.00015519,2.8525e-05,MBA,0.58043
108411,2307379,'307379 (2002 SU53)',N,15.7,1.7919999999999998,0.417,0.132,0.1200670526900404,2.5328787910928834,2.228763499825249,14.28700082153408,247.01487938605308,141.4919783791519,126.149690514609,2.836994082360518,0.2445020263122063,2458484.55462148,20190101.0546215,1472.3804355728062,4.03115793449091,1.25274,487.5288258000001,6.4603e-08,1.5674e-08,1.6562000000000002e-07,4.5363e-06,3.087e-05,4.1191000000000006e-05,2.88e-05,1.7556000000000002e-08,2.2695e-09,0.00011654,1.3667e-05,MBA,0.58614
81266,2182202,'182202 (2000 VW20)',N,16.0,3.176,0.076,0.445,0.2527285250121659,3.032061270732325,2.2657728980336307,1.644313999651624,30.1394840000138,356.20023316870385,271.7144199609123,3.798349643431018,0.1866797085756425,2459473.42542244,20210915.9254224,1928.436693772362,5.2797719199790905,1.27018,494.3159506,5.7066e-08,3.1594000000000005e-08,1.8115e-07,5.8772e-06,0.00020836,0.0002089999999999,2.3866e-05,3.9579e-08,2.9178e-09,0.00013459,3.0141e-05,MBA,0.59449
123793,2479183,'479183 (2013 CY56)',N,15.6,3.823,0.063,1.601,0.0720088950081468,3.1196132697577834,2.8949733653497733,27.09822582103374,331.9035334454775,186.990540166798,112.90830907619991,3.344253174165792,0.178876354501732,2458369.291311793,20180907.7913118,2012.56337654463,5.51009822462596,1.90613,741.8086121,2.0132e-07,1.5687e-07,7.426000000000001e-07,1.5269000000000002e-05,1.3604e-05,7.175600000000001e-05,9.2942e-05,1.6817e-07,1.3492e-08,0.00047922,0.0001518,MBA,0.6589
104753,2278490,'278490 (2007 VL118)',N,15.7,4.769,0.054,0.8959999999999999,0.0805485522343016,3.1731010427673514,2.917512347679288,9.98739806011254,67.89007760805686,315.8783869439775,96.82072334022556,3.428689737855413,0.1743725911733888,2458445.24803816,20181122.7480382,2064.544648774709,5.6524151917172,1.9325,752.071025,8.482000000000001e-08,5.8051e-08,2.8704e-07,8.0303e-06,5.0016e-05,7.0021e-05,4.7522e-05,6.2726e-08,4.785100000000001e-09,0.00027066,5.6655e-05,MBA,0.63216
113295,2359488,'359488 (2010 OL53)',N,16.0,3.705,0.0559999999999999,0.027999999999999997,0.1561842914841221,2.7462056565683253,2.317291471827513,14.48146893034449,14.74922061819167,325.0553884687379,78.12292738366837,3.1751198413091366,0.2165730874541343,2458639.7768450505,20190605.2768451,1662.2563968214222,4.5510099844529,1.32538,515.7981346,1.1331e-07,3.1329e-08,2.9884e-07,1.4428e-05,2.0503000000000003e-05,3.8525e-05,2.9929e-05,3.6222e-08,3.706e-09,0.00013735,2.8445e-05,MBA,0.46055
34329,2049824,' 49824 (1999 XV73)',N,15.1,2.7689999999999997,0.2769999999999999,0.701,0.0996498699822881,2.215395760812187,1.994631861287941,5.205697187346352,87.8959248210762,238.4167976963062,179.3445383119294,2.436159660336434,0.2989008109816493,2458400.4864445906,20181008.9864446,1204.412924868584,3.29750287438353,0.988217,384.58440989,3.6993e-08,7.298e-09,8.259600000000002e-08,3.2194e-06,4.375e-05,4.682e-05,1.7517000000000002e-05,8.0252e-09,1.477e-09,5.8243000000000005e-05,5.9514e-06,MBA,0.50615
23574,2031543,' 31543 (1999 DM5)',N,14.5,4.357,0.162,0.8059999999999999,0.1232986334223047,2.649713910279906,2.323007806182323,14.379076006623142,212.9916466919581,326.5566114536924,311.36847359137784,2.9764200143774904,0.2285102026109866,2459213.3199347463,20201229.8199347,1575.42199817161,4.31327035775937,1.33601,519.9350117,4.6578e-08,1.5430999999999998e-08,1.2603e-07,5.4338e-06,1.8141e-05,2.6883000000000003e-05,2.2126e-05,1.7334e-08,1.9961999999999998e-09,9.7598e-05,1.3762e-05,MBA,0.51195
117945,2407254,'407254 (2009 WC261)',N,16.3,3.992,0.053,0.299,0.2832671871422778,3.0989755571564017,2.221137468058035,18.15638593469721,53.853092799146005,343.306308399406,348.2341899386174,3.976813646254768,0.1806661740719404,2459065.6245874986,20200804.1245875,1992.625359170166,5.45551090806342,1.23521,480.7066757,8.7091e-08,5.3600000000000004e-08,2.8406e-07,8.545e-06,3.8467e-05,4.7905e-05,2.8493000000000003e-05,6.8784e-08,4.6872e-09,0.00015864,5.1697e-05,MBA,0.61032
55984,2096432,' 96432 (1998 FY58)',N,15.8,1.871,0.242,0.43700000000000006,0.159917895912506,2.571058592767478,2.1599003123443343,7.32921323242554,16.92157069053631,171.3393289946615,135.5696326837142,2.9822168731906213,0.2390760725665217,2458433.443534548,20181110.9435345,1505.7968626276129,4.12264712560606,1.16088,451.7796696,1.1372e-07,2.222e-08,3.0124e-07,7.6088e-06,4.9919e-05,5.6959e-05,3.9028e-05,2.5774e-08,3.0993e-09,0.0001576999999999,1.9521e-05,MBA,0.63459
26213,2035523,' 35523 (1998 FQ63)',N,14.0,7.277,0.092,2.063,0.2077632718219622,2.846577150284712,2.255162968047922,5.211956871501682,44.6538247290324,278.0342026795863,111.40164665930928,3.4379913325215,0.2052199774369709,2458457.6598338005,20181205.1598338,1754.215181660695,4.80277941590882,1.25025,486.5597925,4.6482e-08,1.9067e-08,1.2626e-07,5.2561e-06,4.774e-05,4.9863e-05,1.8456e-05,2.3029e-08,2.062e-09,8.674799999999999e-05,1.7626e-05,MBA,0.54778
113278,2359469,'359469 (2010 NH75)',N,15.0,6.36,0.052,0.14300000000000002,0.1846067300978764,3.207361990655672,2.615261381320513,27.6998534626707,29.71656700382414,24.222737183169546,220.7599046739349,3.799462599990832,0.1715861013194661,2459811.9881931306,20220820.488193102,2098.072030494691,5.74420816014974,1.6403900000000002,638.3905762999999,9.702e-08,5.1686e-08,3.0424e-07,9.7365e-06,1.4049e-05,2.7703e-05,2.2287e-05,6.1228e-08,4.1476e-09,0.0001388,5.0715e-05,OMB,0.58755
10537,2012415,' 12415 Wakatatakayo (1995 SW52)',N,14.1,4.278,0.266,0.163,0.165135169566822,2.282690707260746,1.905738190248634,4.704311555613514,247.7722618923415,74.34669166477411,91.04900877561111,2.659643224272858,0.2857810763848423,2458681.9029468726,20190717.4029469,1259.70552198219,3.44888575491359,0.899692,350.13313564,3.5094e-08,7.8437e-09,8.0308e-08,3.3954e-06,4.9035e-05,5.0747e-05,1.1261e-05,9.139e-09,1.4729999999999996e-09,3.9889e-05,6.4928e-06,MBA,0.4790899999999999
43520,2067594,' 67594 (2000 SC139)',N,15.2,2.298,0.254,0.8340000000000001,0.0429801358029146,2.309888218256945,2.210608908946709,6.779651067984926,346.4552615886834,194.61651686755908,51.06025900119683,2.409167527567181,0.2807486187909619,2458818.6281916145,20191201.1281916,1282.285916669269,3.5107075062813697,1.21439,472.6041563,5.459900000000001e-08,9.5271e-09,1.2675999999999998e-07,5.9428e-06,3.1607e-05,5.7474e-05,4.8244e-05,9.9365e-09,1.7369e-09,0.00017168,7.933099999999999e-06,MBA,0.54589
110286,2328795,'328795 (2009 VW9)',N,15.5,4.266,0.0559999999999999,0.568,0.1269450863790474,3.125585892741213,2.7288081216020483,6.038939909527957,81.44169912707721,330.3973232224774,329.8566802708399,3.522363663880379,0.1783638823497812,2459169.499011078,20201115.999011103,2018.345840297535,5.52592974756341,1.7420099999999998,677.9380317000001,5.5098e-08,4.553600000000001e-08,1.8827e-07,4.9493e-06,6.407e-05,6.9091e-05,2.9828000000000003e-05,5.1317e-08,3.8978e-09,0.00016955,4.4108e-05,MBA,0.62789
30583,2042973,' 42973 (1999 TU184)',N,13.7,6.273,0.196,0.091,0.1858238433910724,2.565925847980076,2.089115645051921,16.65462709184948,262.7730798320476,289.4871442290288,197.4606545745231,3.0427360509082297,0.2397937842222173,2459678.329685839,20220408.8296858,1501.2899569839858,4.11030789044213,1.14905,447.1757885,5.2679e-08,1.652e-08,1.3034000000000001e-07,4.4604000000000005e-06,1.5463e-05,1.8954e-05,1.3631e-05,1.959e-08,2.3158e-09,6.0716000000000006e-05,1.4498e-05,MBA,0.47018
530,2000531,'   531 Zerlina (1904 NW)',N,12.0,17.804,0.1009999999999999,0.17800000000000002,0.1973043893227141,2.78545704792145,2.235874146096659,33.99355212908738,197.70586438977867,57.938077407220256,315.8022178809612,3.3350399497462417,0.2120114786270373,2459208.968816902,20201225.4688169,1698.0212690903338,4.64892886814602,1.3392,521.176464,4.173e-08,1.2164999999999998e-08,1.1705e-07,4.7039e-06,7.3888e-06,1.2241e-05,1.1227e-05,1.4566e-08,1.3889e-09,5.3546000000000005e-05,1.1124e-05,MBA,0.42415
108460,2307918,'307918 (2004 EU9)',N,19.0,0.374,0.358,0.053,0.5052407873145789,0.8804411644492608,0.4356063773387516,28.58347119105453,161.0942808239357,202.408768477009,349.4167873333344,1.3252759515597698,1.1930360436187255,2459009.370823914,20200608.870823897,301.75115154781514,0.8261496277832042,0.167687,65.25874979,1.9547000000000002e-07,4.0026e-09,1.7369e-07,1.8672e-05,1.0596e-05,2.4034e-05,6.5955e-05,6.0249e-09,8.1356e-09,5.5315e-05,2.0577e-06,ATE,0.5001399999999999
46852,2074366,' 74366 (1998 WZ39)',N,15.1,2.608,0.216,0.74,0.2271896729921695,2.568708803878611,1.9851246907133215,4.711971416417788,71.17385033039733,193.4796018692812,221.9669074300955,3.1522929170439,0.2394041985613253,2459577.069222259,20211228.5692223,1503.733026251764,4.11699664955993,0.969765,377.40344505,3.934e-08,1.3676e-08,1.0432000000000001e-07,5.4074e-06,7.8859e-05,8.0767e-05,1.9401e-05,1.6784e-08,1.912e-09,8.3762e-05,1.2009e-05,MBA,0.55
66035,2123404,'123404 (2000 WS88)',N,15.0,2.674,0.357,0.17300000000000001,0.2351521564695236,2.786082795201025,2.130929417806866,11.82688209213372,318.69415143029136,145.4250028320005,71.24575722256941,3.441236172595184,0.2119400567600089,2458664.3400578364,20190629.8400578,1698.593486778421,4.65049551479376,1.15852,450.8612284,5.2044e-08,1.599e-08,1.4802999999999998e-07,6.4099e-06,2.2346e-05,2.9724e-05,1.5146e-05,1.975e-08,1.8245999999999999e-09,7.066800000000001e-05,1.4623e-05,MBA,0.49286
92675,2235042,'235042 (2003 FS56)',N,17.8,1.6469999999999998,0.049,0.41,0.0901833891123595,2.2742779526479056,2.069175859094599,1.698652595255574,176.4480074417862,331.1197572179172,27.342444435180603,2.479380046201213,0.2873682359751202,2458905.3522383054,20200225.8522383,1252.748059570398,3.42983726097303,1.08075,420.5954775,5.5245e-08,1.6572e-08,1.2453e-07,7.796499999999999e-06,0.00021528,0.00022119,5.2465e-05,1.8066e-08,3.1409e-09,0.00018211,1.3693e-05,MBA,0.59695
10898,2012950,' 12950 (4321 T-1)',N,14.4,7.277,0.0579999999999999,0.21600000000000003,0.1491634444619739,2.621934683821005,2.2308378752279467,2.547885823988384,59.5596876197986,76.19639606941854,248.2423620291684,3.013031492414062,0.2321513807426998,2459481.899841833,20210924.3998418,1550.712293195441,4.24561887254056,1.24641,485.0653797000001,3.6660000000000005e-08,1.1046e-08,9.6478e-08,3.7698e-06,9.4145e-05,9.5059e-05,1.543e-05,1.2693000000000002e-08,1.467e-09,6.8204e-05,9.7994e-06,MBA,0.53322
15589,2019349,' 19349 Denjoy (1997 CF22)',N,13.8,4.403,0.302,0.28300000000000003,0.0304952380375316,2.790917768833297,2.705808067129549,5.708392283597148,158.5776870375716,174.1715242782362,181.6518321025422,2.876027470537045,0.2113895493271948,2459844.194347545,20220921.6943475,1703.017018323747,4.66260648411703,1.69517,659.7093089,4.7039e-08,1.4574e-08,1.2937999999999998e-07,5.0879e-06,4.5059e-05,9.2136e-05,8.1552e-05,1.5018e-08,1.6558e-09,0.0003863,1.334e-05,MBA,0.51742
89238,2222659,'222659 (2001 XD211)',N,15.4,4.828,0.063,0.085,0.2086132854617124,2.560671572627914,2.026481462873595,11.57295860977782,250.8500920294228,266.7884717606004,134.3226818751048,3.094861682382233,0.2405322166821594,2458442.060537179,20181119.5605372,1496.681005836761,4.09768926991584,1.07452,418.1709484,4.1389e-08,1.653e-08,1.0403000000000001e-07,7.6727e-06,2.3582e-05,3.1751e-05,2.1146e-05,1.9979e-08,2.3290999999999997e-09,8.6624e-05,1.4493e-05,MBA,0.5354899999999999
34203,2049584,' 49584 (1999 CE133)',N,14.4,7.5729999999999995,0.0409999999999999,0.41700000000000004,0.1919341126808382,3.08871203254003,2.4958828292478312,0.4244650794062928,302.2941370778819,81.67108854432074,71.39791134558234,3.6815412358322286,0.1815674289881005,2458607.2691670056,20190503.769167,1982.734469537449,5.42843112809705,1.49961,583.6032237000001,3.7308e-08,1.7922e-08,1.2095e-07,4.6105e-06,0.00054888,0.000549,1.2339000000000002e-05,2.1361e-08,1.5803e-09,6.6485e-05,1.7257e-05,MBA,0.5201899999999999
27775,2038002,' 38002 (1998 KO42)',N,14.9,6.446000000000001,0.04,0.067,0.1943635259504366,2.5370600770708265,2.043948134943253,13.94521996738127,73.1973177899678,174.9464540540448,148.501240704017,3.030172019198398,0.2438978359156595,2458391.633422129,20180930.1334221,1476.0278566985269,4.04114402929097,1.0303,400.961851,5.8963e-08,1.0399e-08,1.508e-07,6.1095000000000005e-06,3.6955e-05,4.5866e-05,2.8754e-05,1.242e-08,1.4995999999999999e-09,0.00011619,9.0751e-06,MBA,0.5366
87349,2210731,'210731 (2000 TZ16)',N,15.3,5.803999999999999,0.044,0.45399999999999996,0.1238222839195812,3.1398896940182537,2.751101380849359,10.95679966068668,27.40619725585545,326.0014167615053,217.5598988669182,3.52867800718715,0.1771464636015118,2459804.580974789,20220813.0809748,2032.2166905336271,5.563906065800481,1.75522,683.0789674,5.5695e-08,3.1501e-08,1.779e-07,6.2296000000000005e-06,3.036e-05,3.8034e-05,2.4086e-05,3.5401e-08,2.6658e-09,0.00014131,3.0582e-05,MBA,0.65901
85476,2201825,'201825 (2003 YN29)',N,14.9,6.315,0.0579999999999999,0.32,0.233571375967518,2.862716334821948,2.194067741492896,27.92468321763765,106.0450016501532,232.5410959706461,242.89248669192608,3.531364928151,0.2034869675134977,2459576.0037521026,20211227.5037521,1769.155068744736,4.84368259752152,1.2627,491.404959,5.6864e-08,3.4642e-08,1.5593e-07,6.3098e-06,1.2721e-05,1.9771e-05,1.8766e-05,4.2734e-08,3.6936999999999998e-09,9.6888e-05,3.2113e-05,MBA,0.65695
62467,2113402,'113402 (2002 SW22)',N,14.7,4.238,0.171,1.6980000000000002,0.0378416795981877,3.079318806956951,2.962792211283412,10.5130843360563,45.66238421353662,240.6486156221078,172.1166451089269,3.19584540263049,0.1823988484801934,2458056.8720848947,20171030.3720849,1973.696670782942,5.403686983663089,1.96336,764.0808112000001,4.1476e-08,3.1357e-08,1.2572000000000004e-07,6.6247e-06,3.2797e-05,0.00012163,0.00012012,3.2544e-08,2.7860999999999997e-09,0.00065634,3.0148000000000003e-05,MBA,0.59409
110432,2330150,'330150 (2006 AD80)',N,15.7,5.3229999999999995,0.036,0.377,0.1701357996926113,3.052152727351883,2.532872282299885,19.17700231670606,149.7511394674478,47.887013922325856,219.0025213293556,3.57143317240388,0.1848394559322684,2459763.310504713,20220702.8105047,1947.6361158080688,5.33233707271203,1.5738299999999998,612.4874211,1.2339e-07,3.9199e-08,3.5773e-07,8.0424e-06,1.812e-05,3.3600000000000004e-05,2.1715e-05,4.5869e-08,3.5609e-09,0.00012113,3.7521e-05,MBA,0.59963
76427,2161524,'161524 (2004 TU16)',N,15.6,2.603,0.18,0.098,0.1687715329552883,2.3226441806858,1.930647961801778,24.270937506055123,239.2804163189053,19.5369098272964,260.2869596771312,2.714640399569822,0.2784389899597554,2459358.6145023447,20210524.1145023,1292.922374312711,3.53982854021276,0.926172,360.43835724,4.817e-08,1.7250000000000002e-08,1.1271e-07,6.0923e-06,1.1882e-05,2.3986e-05,2.5334e-05,2.0162e-08,3.102e-09,9.2401e-05,1.4404e-05,MBA,0.53225
34217,2049602,' 49602 (1999 FH24)',N,13.4,11.120999999999999,0.062,0.133,0.0860059844261695,3.1643384029672847,2.89218636356255,5.447695774749583,233.5299283868346,272.3805833184149,314.0339158660787,3.43649044237202,0.1750973974341738,2459263.017232166,20210217.5172322,2055.998577222363,5.629017322990731,1.91078,743.6182526,3.4948e-08,1.8313e-08,1.1343e-07,4.6188e-06,4.1742e-05,4.9889e-05,2.7264e-05,1.9888e-08,1.52e-09,0.00015609,1.7848e-05,MBA,0.4974699999999999
56708,2097829,' 97829 (2000 PL1)',N,16.0,1.673,0.302,0.337,0.1697635959397512,2.238663824431728,1.858620203495962,4.641450303725912,59.81873173971167,200.0072022334711,18.36602102668944,2.618707445367494,0.294252900097453,2458938.084231045,20200329.584231,1223.437389676609,3.3495890203329504,0.8442139999999999,328.54276238,3.3681e-08,1.0499e-08,7.6586e-08,4.214e-06,5.2905e-05,5.4973e-05,1.7856e-05,1.2282e-08,2.0701e-09,6.0415e-05,8.607e-06,MBA,0.6096699999999999
115002,2378108,'378108 (2006 UO223)',N,15.3,6.229,0.035,1.2819999999999998,0.1093920115282261,3.4680495328968965,3.08867261841378,9.620554500628854,7.810771375940673,340.6686450761632,58.44258214803418,3.8474264473800135,0.1526075908261543,2458617.5401365245,20190514.040136497,2358.991437130414,6.458566562985389,2.08487,811.3688579,6.4126e-08,4.076800000000001e-08,2.3698e-07,7.403899999999999e-06,3.6135e-05,4.8073e-05,2.9669e-05,4.522700000000001e-08,2.6909e-09,0.00019556,4.1596000000000006e-05,OMB,0.49418
125108,2507172,'507172 (2010 EM30)',N,17.7,2.133,0.043,0.33799999999999997,0.2143853907039042,2.66683433649264,2.095104015321078,12.18727012289009,185.7890771097826,295.24388433697914,158.9319877754841,3.238564657664201,0.2263132683403988,2458298.234556436,20180628.7345564,1590.71539481513,4.35514139579775,1.14239,444.5839163,5.6378000000000004e-08,4.2503e-08,1.5347e-07,1.9547e-05,6.085e-05,8.829399999999999e-05,6.2549e-05,5.1615e-08,5.4103e-09,0.00027112,3.8028e-05,MBA,0.5665
122997,2468294,'468294 (2015 DW193)',N,16.4,2.265,0.034,0.203,0.2147824300772403,3.172305468499203,2.4909499910276263,24.26264144029154,97.60954214911357,33.64265463767136,336.7646261328446,3.853660945970781,0.1744381909613004,2459133.7011856986,20201011.2011857,2063.768249464746,5.650289526255291,1.53549,597.5666432999999,8.3103e-08,7.185399999999999e-08,2.9516e-07,8.8204e-06,1.7273e-05,4.2173e-05,3.6194e-05,8.728699999999999e-08,5.9266000000000014e-09,0.00021107,7.0118e-05,MBA,0.57897
14846,2018294,' 18294 Rudenko (1978 SF5)',N,15.1,3.047,0.19,0.115,0.1980521903006092,2.2767540491394294,1.825837922931584,6.487573894590874,32.109904213877975,308.12812694348713,69.79990931407376,2.727670175347274,0.2868995700800571,2458757.2096064505,20190930.7096065,1254.7944909765629,3.4354400848092097,0.8264729999999999,321.63849741,3.9826e-08,6.5478e-09,9.2568e-08,4.2298000000000006e-06,3.2654e-05,3.4038e-05,8.6554e-06,7.8447e-09,1.2377e-09,3.0153e-05,5.413099999999999e-06,MBA,0.4917899999999999
